level_0,level_1,level_2,control_data_Oz
222,0,27,-1.2894287657454702e-06
222,0,28,-8.134463253804864e-06
222,0,29,-1.028443090808661e-05
222,0,30,-6.6282454177755165e-06
222,0,31,-1.0196531699930322e-06
222,0,32,1.3984807291423821e-06
222,0,33,-1.4503459385764177e-06
222,0,34,-7.105064393189762e-06
222,0,35,-1.1253713623210243e-05
222,0,36,-1.1450798945233953e-05
223,0,0,5.877794770914796e-06
223,0,1,2.8675411585771086e-06
223,0,2,2.7065429497670257e-06
223,0,3,5.59422923438965e-06
223,0,4,8.777010356245715e-06
223,0,5,8.848538113829314e-06
223,0,6,4.606834477707139e-06
223,0,7,-2.042404260885406e-06
223,0,8,-7.496241708230102e-06
223,0,9,-9.09112800304596e-06
223,0,10,-6.732552092495218e-06
223,0,11,-2.7736190945169934e-06
223,0,12,-8.619327460309304e-08
223,0,13,-5.8124221325040005e-08
223,0,14,-1.5540636245184742e-06
223,0,15,-1.8760129303123862e-06
223,0,16,9.967478184359752e-07
223,0,17,6.453652263859692e-06
223,0,18,1.131511688562284e-05
223,0,19,1.2045871151130586e-05
223,0,20,7.615678009438185e-06
223,0,21,3.6216682104508537e-07
223,0,22,-5.7418318593355905e-06
223,0,23,-8.146614103201613e-06
223,0,24,-7.294691858547803e-06
223,0,25,-5.7445734402054676e-06
223,0,26,-5.766003682283738e-06
223,0,27,-7.788753398573075e-06
223,0,28,-1.0530297161065742e-05
223,0,29,-1.226828771996554e-05
223,0,30,-1.1674955195560381e-05
223,0,31,-8.34500545963653e-06
223,0,32,-2.9721095858758806e-06
223,0,33,2.436575996326483e-06
223,0,34,5.3050859486743565e-06
223,0,35,4.184223206315721e-06
223,0,36,5.675274308472301e-07
224,0,0,1.0487618575852266e-05
224,0,1,8.465801637342967e-06
224,0,2,8.661563462656935e-06
224,0,3,1.1381572573078013e-05
224,0,4,1.459656654255936e-05
224,0,5,1.578338293129031e-05
224,0,6,1.3980134307576479e-05
224,0,7,1.0345730851899545e-05
224,0,8,6.976287945053173e-06
224,0,9,5.31722406514509e-06
224,0,10,5.393877007348492e-06
224,0,11,6.281661720021242e-06
224,0,12,7.032599492251491e-06
224,0,13,7.348905019538923e-06
224,0,14,7.585847310371283e-06
224,0,15,8.205712342207688e-06
224,0,16,9.169448594759382e-06
224,0,17,9.88764310204637e-06
224,0,18,9.735157218074904e-06
224,0,19,8.809405102814063e-06
224,0,20,7.958809992848856e-06
224,0,21,7.914104325813863e-06
224,0,22,8.29662834433471e-06
224,0,23,7.783595472143521e-06
224,0,24,5.578668507406204e-06
224,0,25,2.8117558450210773e-06
224,0,26,2.0093122956682893e-06
224,0,27,4.694247833786499e-06
224,0,28,9.330221794576893e-06
224,0,29,1.2138262717483752e-05
224,0,30,1.0432224526922768e-05
224,0,31,5.314764427636964e-06
224,0,32,8.264854964555872e-07
224,0,33,1.79213011903108e-07
224,0,34,2.756015096706097e-06
224,0,35,4.981430248895551e-06
224,0,36,4.159432926961152e-06
225,0,0,-1.069031584406742e-05
225,0,1,-1.0215582885732244e-05
225,0,2,-9.883153836131523e-06
225,0,3,-9.602077040945394e-06
225,0,4,-8.59691585069583e-06
225,0,5,-6.190710793297152e-06
225,0,6,-3.0765193972963e-06
225,0,7,-9.138569248285709e-07
225,0,8,-1.0453681326246726e-06
225,0,9,-2.8841179730565165e-06
225,0,10,-4.258236431057362e-06
225,0,11,-3.087913183292011e-06
225,0,12,4.838864314733611e-07
225,0,13,4.1610449153945946e-06
225,0,14,5.190840315705579e-06
225,0,15,2.888017886395832e-06
225,0,16,-1.072318007180782e-06
225,0,17,-4.10771869364986e-06
225,0,18,-5.109893103254296e-06
225,0,19,-4.797655563929573e-06
225,0,20,-4.466645689882645e-06
225,0,21,-3.993502528309859e-06
225,0,22,-2.10596575425747e-06
225,0,23,1.8420833204624548e-06
225,0,24,5.826267165919089e-06
225,0,25,6.2835010821335165e-06
225,0,26,1.2759854334087732e-06
225,0,27,-6.58269865002779e-06
225,0,28,-1.1417426309947686e-05
225,0,29,-8.478435610332496e-06
225,0,30,1.2840107238273334e-06
225,0,31,1.1678384354435044e-05
225,0,32,1.5887820573249017e-05
225,0,33,1.2155429612134463e-05
225,0,34,4.624380085957311e-06
225,0,35,-4.3808391381168507e-07
225,0,36,-1.533013483019106e-07
226,0,0,2.3562255943073974e-06
226,0,1,2.3146294897041016e-06
226,0,2,1.6971617040383507e-06
226,0,3,1.7042257494922835e-06
226,0,4,3.124957630642989e-06
226,0,5,4.582812903285963e-06
226,0,6,3.4913042847633993e-06
226,0,7,-1.2029088063249743e-06
226,0,8,-6.929944459934821e-06
226,0,9,-9.192527205059708e-06
226,0,10,-5.533810772854808e-06
226,0,11,1.6534681227225713e-06
226,0,12,6.958239931922254e-06
226,0,13,6.560966819501917e-06
226,0,14,1.7489987191362112e-06
226,0,15,-2.607472418022396e-06
226,0,16,-2.7288450334794073e-06
226,0,17,3.3655906510301396e-07
226,0,18,2.2754360882397526e-06
226,0,19,6.046143942339787e-09
226,0,20,-5.0462735841193946e-06
226,0,21,-8.707030194869713e-06
226,0,22,-8.216479304445597e-06
226,0,23,-4.968458671467693e-06
226,0,24,-2.5154666593274716e-06
226,0,25,-2.8373486625124495e-06
226,0,26,-4.323104140739576e-06
226,0,27,-4.089693599785768e-06
226,0,28,-1.2685661393190342e-06
226,0,29,1.7828879474207822e-06
226,0,30,2.163988424813202e-06
226,0,31,-5.94708135162089e-07
226,0,32,-3.7445476312774804e-06
226,0,33,-4.143354515585742e-06
226,0,34,-9.79285610851198e-07
226,0,35,3.52751745394457e-06
226,0,36,6.551266512666142e-06
227,0,0,-1.3670255633745423e-05
227,0,1,-1.2118756602425224e-05
227,0,2,-9.392690984795851e-06
227,0,3,-8.13371528535098e-06
227,0,4,-9.246434048230706e-06
227,0,5,-1.1483866717891642e-05
227,0,6,-1.2602193061388178e-05
227,0,7,-1.0819086471437831e-05
227,0,8,-6.056727306016381e-06
227,0,9,-2.2967870223788468e-07
227,0,10,3.484060705052661e-06
227,0,11,2.6559612192752574e-06
227,0,12,-2.5750958613483544e-06
227,0,13,-9.075091792225341e-06
227,0,14,-1.2633805642501346e-05
227,0,15,-1.0641907442147393e-05
227,0,16,-4.016648077421233e-06
227,0,17,3.4975696119583333e-06
227,0,18,7.731156189645172e-06
227,0,19,6.978719570124067e-06
227,0,20,2.8893077318011066e-06
227,0,21,-6.658218452765368e-07
227,0,22,-4.754548242907292e-07
227,0,23,3.826389058932871e-06
227,0,24,9.242996158206776e-06
227,0,25,1.169788028315276e-05
227,0,26,8.968779135961518e-06
227,0,27,2.70848617617579e-06
227,0,28,-2.987984088536114e-06
227,0,29,-4.683103249342787e-06
227,0,30,-2.4553479672508006e-06
227,0,31,8.026832921597478e-07
227,0,32,2.1275193238191387e-06
227,0,33,1.2105251879195242e-06
227,0,34,-2.4775015759509053e-07
227,0,35,-8.219746755159875e-07
227,0,36,-1.3266255534612653e-06
228,0,0,-4.217578379303453e-06
228,0,1,-4.5782413280993795e-07
228,0,2,2.1258731383843997e-06
228,0,3,1.2460174006398563e-06
228,0,4,-2.708553296885781e-06
228,0,5,-6.925381706846976e-06
228,0,6,-8.725578793891946e-06
228,0,7,-7.775484234474363e-06
228,0,8,-5.836367286631721e-06
228,0,9,-4.636753943458257e-06
228,0,10,-4.304606837219287e-06
228,0,11,-3.9699742638222755e-06
228,0,12,-3.4775283502093076e-06
228,0,13,-3.871111460670626e-06
228,0,14,-5.869863613199272e-06
228,0,15,-8.133614149538637e-06
228,0,16,-7.72869618833916e-06
228,0,17,-2.983358944110798e-06
228,0,18,4.090151621324406e-06
228,0,19,8.71841779630136e-06
228,0,20,7.347194441878339e-06
228,0,21,9.041259680208892e-07
228,0,22,-5.679951657894277e-06
228,0,23,-7.70990748271208e-06
228,0,24,-4.644339493181958e-06
228,0,25,-2.1693695412458965e-07
228,0,26,1.3156445871168404e-06
228,0,27,-1.1421553778864776e-06
228,0,28,-5.0119565295207345e-06
228,0,29,-6.902900452675676e-06
228,0,30,-5.534971651909449e-06
228,0,31,-2.2042532110522043e-06
228,0,32,1.159890524835324e-06
228,0,33,3.70150561197576e-06
228,0,34,5.6447640349541076e-06
228,0,35,6.918750398978595e-06
228,0,36,6.651592510915807e-06
229,0,0,-3.506665104808417e-07
229,0,1,4.964283726926463e-06
229,0,2,3.914136017673812e-06
229,0,3,-2.8878283476971582e-06
229,0,4,-1.0479136264339255e-05
229,0,5,-1.3755567693234496e-05
229,0,6,-1.1871097553463241e-05
229,0,7,-8.396765167683587e-06
229,0,8,-7.581333306200179e-06
229,0,9,-1.0275130778925577e-05
229,0,10,-1.3854479972898659e-05
229,0,11,-1.5347609816176587e-05
229,0,12,-1.4534332365774842e-05
229,0,13,-1.34296717260729e-05
229,0,14,-1.3483409039428962e-05
229,0,15,-1.3680610776776233e-05
229,0,16,-1.196793545758069e-05
229,0,17,-7.834049873375144e-06
229,0,18,-3.2555828996368922e-06
229,0,19,-6.085480981441396e-07
229,0,20,-3.2813514315072653e-07
229,0,21,-8.338731401292328e-07
229,0,22,-1.0294336033132276e-06
229,0,23,-1.7421409470837142e-06
229,0,24,-4.5986282887897e-06
229,0,25,-9.291836752015525e-06
229,0,26,-1.3080091061332686e-05
229,0,27,-1.3213441904089476e-05
229,0,28,-1.0153489862527545e-05
229,0,29,-7.359498086387261e-06
229,0,30,-8.082848337316486e-06
229,0,31,-1.199048437815881e-05
229,0,32,-1.5747815139559133e-05
229,0,33,-1.644549799443033e-05
229,0,34,-1.4511778352026316e-05
229,0,35,-1.2539242930363756e-05
229,0,36,-1.2082805367722067e-05
230,0,0,1.2189475637307956e-06
230,0,1,-6.506041796997112e-07
230,0,2,-4.3444106915365625e-06
230,0,3,-7.365988240675824e-06
230,0,4,-8.152206404307206e-06
230,0,5,-7.132226270964014e-06
230,0,6,-5.966174374179718e-06
230,0,7,-5.7858263015031996e-06
230,0,8,-6.381081133938671e-06
230,0,9,-6.92869517799385e-06
230,0,10,-7.320027470933681e-06
230,0,11,-8.278148139315069e-06
230,0,12,-1.0176804213858084e-05
230,0,13,-1.183144649425814e-05
230,0,14,-1.1004677235451372e-05
230,0,15,-6.488814784745718e-06
230,0,16,1.0545626467118874e-07
230,0,17,4.932094162365892e-06
230,0,18,4.492623769335429e-06
230,0,19,-1.6794683938464093e-06
230,0,20,-1.057161441458932e-05
230,0,21,-1.760550393414503e-05
230,0,22,-1.956634543655582e-05
230,0,23,-1.620291319838409e-05
230,0,24,-9.914256372608337e-06
230,0,25,-4.018480527373671e-06
230,0,26,-1.0023161998305553e-06
230,0,27,-1.3336433965836596e-06
230,0,28,-3.5143490618603156e-06
230,0,29,-5.137790944152189e-06
230,0,30,-4.745642288755882e-06
230,0,31,-3.0337094810459306e-06
230,0,32,-2.5700625356948003e-06
230,0,33,-5.56242784217358e-06
230,0,34,-1.1641113261001007e-05
230,0,35,-1.74311836286438e-05
230,0,36,-1.9029827955623383e-05
231,0,0,-2.571696170102468e-06
231,0,1,-6.06881885635769e-06
231,0,2,-6.236723222339125e-06
231,0,3,-3.1023646905206463e-06
231,0,4,-2.2667041204273844e-07
231,0,5,-1.1030176374987065e-06
231,0,6,-5.7839902135719005e-06
231,0,7,-1.0598694801637078e-05
231,0,8,-1.1649166291008385e-05
231,0,9,-8.3069158209587e-06
231,0,10,-3.5324076251299318e-06
231,0,11,-5.765772215878688e-07
231,0,12,-1.1933997434904642e-07
231,0,13,-3.050370241887563e-07
231,0,14,3.2059927457585076e-07
231,0,15,9.58006617744086e-07
231,0,16,-4.535831134776396e-07
231,0,17,-4.208582021377339e-06
231,0,18,-7.852646493718347e-06
231,0,19,-8.213819941897986e-06
231,0,20,-4.924583918804621e-06
231,0,21,-1.1329814865919328e-06
231,0,22,-7.452355586883088e-07
231,0,23,-4.46575875063626e-06
231,0,24,-9.05999126956785e-06
231,0,25,-1.0137013456264709e-05
231,0,26,-6.252412369976376e-06
231,0,27,1.1092042934007649e-07
231,0,28,4.80434362426819e-06
231,0,29,5.623581539236292e-06
231,0,30,3.358672306629602e-06
231,0,31,3.698171950046206e-07
231,0,32,-1.9349725623238464e-06
231,0,33,-3.53394576259249e-06
231,0,34,-4.929606512420534e-06
231,0,35,-5.720942220916109e-06
231,0,36,-5.059912366870415e-06
232,0,0,-1.8191029355913834e-05
232,0,1,-1.6729602315624834e-05
232,0,2,-9.903527972946358e-06
232,0,3,-1.8018116220636158e-06
232,0,4,2.783080386141581e-06
232,0,5,2.0577481643287187e-06
232,0,6,-1.6211503194071396e-06
232,0,7,-3.778908705420362e-06
232,0,8,-1.4710891483467315e-06
232,0,9,4.410495305147882e-06
232,0,10,9.801576525741464e-06
232,0,11,1.0595333309169235e-05
232,0,12,5.755507021875224e-06
232,0,13,-2.009355951414625e-06
232,0,14,-8.461597588970847e-06
232,0,15,-1.1079279812768543e-05
232,0,16,-1.0680160789873982e-05
232,0,17,-1.0277001427656059e-05
232,0,18,-1.214855601487392e-05
232,0,19,-1.5808602855948398e-05
232,0,20,-1.8489537163016005e-05
232,0,21,-1.7648680922462503e-05
232,0,22,-1.3177418637404866e-05
232,0,23,-7.638477950557736e-06
232,0,24,-4.208666786284808e-06
232,0,25,-4.437576783589299e-06
232,0,26,-7.202242084532857e-06
232,0,27,-9.735750936225068e-06
232,0,28,-9.512146203494013e-06
232,0,29,-5.802942992045625e-06
232,0,30,2.487030806830728e-07
232,0,31,6.454357304163012e-06
232,0,32,1.0873662702719309e-05
232,0,33,1.2401801544175317e-05
232,0,34,1.0947922582427746e-05
232,0,35,7.037486025457992e-06
232,0,36,1.6922449756073013e-06
233,0,0,-1.2768878056436092e-08
233,0,1,-1.2964825339091199e-06
233,0,2,1.0568499577088273e-06
233,0,3,5.03302151852133e-06
233,0,4,7.007216586140416e-06
233,0,5,4.994798729817177e-06
233,0,6,4.7414192319442114e-07
233,0,7,-2.7511649432882093e-06
233,0,8,-1.81794787730292e-06
233,0,9,2.7998185449834876e-06
233,0,10,7.633175232569503e-06
233,0,11,9.118501611189939e-06
233,0,12,6.3161388456898e-06
233,0,13,1.365476803013709e-06
233,0,14,-2.662765149240607e-06
233,0,15,-4.289711132771687e-06
233,0,16,-4.405829597258263e-06
233,0,17,-4.747147320610803e-06
233,0,18,-5.936750764947395e-06
233,0,19,-6.903228598368965e-06
233,0,20,-6.139090056042596e-06
233,0,21,-3.2327385751752336e-06
233,0,22,7.254436349154897e-07
233,0,23,4.291573414150787e-06
233,0,24,6.6897614575328135e-06
233,0,25,7.77396064892725e-06
233,0,26,7.2262854868272e-06
233,0,27,4.499418422454683e-06
233,0,28,-2.4110984572902785e-07
233,0,29,-5.117669646868215e-06
233,0,30,-7.270223540322459e-06
233,0,31,-5.066558590452127e-06
233,0,32,7.817138342103128e-08
233,0,33,4.572982720604839e-06
233,0,34,5.367478013741455e-06
233,0,35,2.3946650246527417e-06
233,0,36,-1.8671040657778872e-06
234,0,0,-9.440997523307761e-06
234,0,1,-1.3420170780478725e-05
234,0,2,-1.70545102077277e-05
234,0,3,-1.6391274647098398e-05
234,0,4,-1.0906577680264823e-05
234,0,5,-4.072352809745487e-06
234,0,6,-2.4188932817479753e-07
234,0,7,-7.456662044360154e-07
234,0,8,-3.0498049909219883e-06
234,0,9,-3.5456978895060396e-06
234,0,10,-1.0723645733102066e-06
234,0,11,2.3029754063208643e-06
234,0,12,3.876468384543893e-06
234,0,13,3.254942251559417e-06
234,0,14,2.548954254745755e-06
234,0,15,3.779330347170387e-06
234,0,16,6.609237705820987e-06
234,0,17,8.822291551536566e-06
234,0,18,9.00921308821757e-06
234,0,19,8.084751000260947e-06
234,0,20,8.083075347197432e-06
234,0,21,9.37338350338315e-06
234,0,22,9.950170499927109e-06
234,0,23,7.658733489261692e-06
234,0,24,3.1938380310092193e-06
234,0,25,-8.249902075628046e-08
234,0,26,5.829664219630301e-07
234,0,27,3.921518931974938e-06
234,0,28,5.47145908935307e-06
234,0,29,2.0343294030048605e-06
234,0,30,-4.290973875234445e-06
234,0,31,-7.4344142574822776e-06
234,0,32,-2.852904114426547e-06
234,0,33,7.544491494271776e-06
234,0,34,1.6621079951000656e-05
234,0,35,1.7997430672830796e-05
234,0,36,1.1708145931903582e-05
235,0,0,-7.791592477276435e-06
235,0,1,-4.332390809378821e-06
235,0,2,4.338633581104815e-07
235,0,3,2.4450466663071384e-06
235,0,4,5.268720166279954e-07
235,0,5,-2.5481793652482976e-06
235,0,6,-2.716807507124189e-06
235,0,7,1.2536476065540792e-06
235,0,8,6.315337035148769e-06
235,0,9,7.677584040529414e-06
235,0,10,3.285380856894043e-06
235,0,11,-4.251164200150991e-06
235,0,12,-9.706089766973102e-06
235,0,13,-9.73520087382124e-06
235,0,14,-5.3828550227924055e-06
235,0,15,-7.898219454913875e-07
235,0,16,6.955629591139799e-07
235,0,17,-1.1151353812878168e-06
235,0,18,-3.740175508281968e-06
235,0,19,-4.7355581751502395e-06
235,0,20,-3.2865464653212043e-06
235,0,21,-3.54835747942733e-07
235,0,22,2.6425161588986012e-06
235,0,23,4.1622618193237e-06
235,0,24,2.8779372288701078e-06
235,0,25,-2.0335690654228484e-06
235,0,26,-9.446188919142839e-06
235,0,27,-1.6076448322015972e-05
235,0,28,-1.777102178599345e-05
235,0,29,-1.2937438634223319e-05
235,0,30,-4.262506326846872e-06
235,0,31,2.3837161634717677e-06
235,0,32,2.555510074552764e-06
235,0,33,-3.5589437705400395e-06
235,0,34,-1.100310926656215e-05
235,0,35,-1.4396470429230038e-05
235,0,36,-1.1867867028234405e-05
236,0,0,-1.0182993871092703e-05
236,0,1,-1.0140904638454757e-05
236,0,2,-9.372608613885693e-06
236,0,3,-9.322554390328813e-06
236,0,4,-9.148546951009658e-06
236,0,5,-7.075304270912769e-06
236,0,6,-3.1964042612979816e-06
236,0,7,-2.095569274691849e-07
236,0,8,-1.007588540695297e-06
236,0,9,-5.5061188415604645e-06
236,0,10,-1.0266920588231391e-05
236,0,11,-1.1455539231690229e-05
236,0,12,-8.282940085071176e-06
236,0,13,-3.4788154671304362e-06
236,0,14,-4.289444923668511e-07
236,0,15,-1.3312390677229092e-08
236,0,16,-3.346702037408582e-07
236,0,17,7.173775081842113e-07
236,0,18,2.9782959689295243e-06
236,0,19,4.316548866629396e-06
236,0,20,3.221098134212726e-06
236,0,21,5.233037505366233e-07
236,0,22,-1.6122860201136916e-06
236,0,23,-2.2022443191249935e-06
236,0,24,-2.651019388790065e-06
236,0,25,-5.134743045462191e-06
236,0,26,-9.992810522564655e-06
236,0,27,-1.4913069248301074e-05
236,0,28,-1.682449826662612e-05
236,0,29,-1.4585067618974558e-05
236,0,30,-9.683856622960142e-06
236,0,31,-4.571464228228132e-06
236,0,32,-4.999058621164818e-07
236,0,33,2.7048329178032708e-06
236,0,34,5.0610426869026216e-06
236,0,35,5.299397241128939e-06
236,0,36,1.8321085281215944e-06
237,0,0,-7.5787627103367835e-06
237,0,1,-4.000718459381251e-06
237,0,2,-1.1420921680037625e-06
237,0,3,-2.9901041661922736e-07
237,0,4,-1.3133874031323457e-06
237,0,5,-2.942971921782056e-06
237,0,6,-3.892123335179847e-06
237,0,7,-3.6790749257106315e-06
237,0,8,-2.527895086511337e-06
237,0,9,-9.481451484447551e-07
237,0,10,1.8962190607159324e-07
237,0,11,-5.184896131094626e-07
237,0,12,-4.326761400888843e-06
237,0,13,-1.0620917031713454e-05
237,0,14,-1.594215742552142e-05
237,0,15,-1.5691001551277955e-05
237,0,16,-8.230492799019332e-06
237,0,17,2.40567409438387e-06
237,0,18,8.316769650502421e-06
237,0,19,3.865806559895076e-06
237,0,20,-9.152476695775636e-06
237,0,21,-2.201884959573074e-05
237,0,22,-2.5816378568356904e-05
237,0,23,-1.8258880572060202e-05
237,0,24,-5.118807242858144e-06
237,0,25,5.190083252304542e-06
237,0,26,8.194441883695375e-06
237,0,27,5.901387063830338e-06
237,0,28,3.1640069681444305e-06
237,0,29,2.7989077769755607e-06
237,0,30,3.664871892438223e-06
237,0,31,3.3091765128279323e-06
237,0,32,1.0322843235489437e-06
237,0,33,-1.4277097065056255e-06
237,0,34,-2.369771972395341e-06
237,0,35,-1.921384165580055e-06
237,0,36,-1.8988470684332332e-06
238,0,0,-2.2613452866152153e-06
238,0,1,-3.236548630436675e-06
238,0,2,-2.6866419321031033e-06
238,0,3,-1.1565158674314768e-07
238,0,4,2.9348896060448447e-06
238,0,5,4.339596190311516e-06
238,0,6,3.4819379443870916e-06
238,0,7,1.559244106416968e-06
238,0,8,6.701257106936641e-07
238,0,9,1.941853799339999e-06
238,0,10,4.78482732286885e-06
238,0,11,7.18830207713212e-06
238,0,12,7.197282064153358e-06
238,0,13,3.8439270274274345e-06
238,0,14,-2.2564476575731877e-06
238,0,15,-9.659974019331468e-06
238,0,16,-1.6695910265794546e-05
238,0,17,-2.2160301489815878e-05
238,0,18,-2.4944020341247618e-05
238,0,19,-2.4042281796854458e-05
238,0,20,-1.8795585772701882e-05
238,0,21,-1.0093815367669839e-05
238,0,22,-6.089820635475571e-07
238,0,23,6.031233805347923e-06
238,0,24,7.689758900586647e-06
238,0,25,5.171149391320896e-06
238,0,26,1.8350405571848606e-06
238,0,27,6.055556786317757e-07
238,0,28,1.7796254079779667e-06
238,0,29,2.962162442174366e-06
238,0,30,1.9304962112339576e-06
238,0,31,-1.0714627183504898e-06
238,0,32,-3.2887827309272465e-06
238,0,33,-2.516186069647294e-06
238,0,34,6.030981329614948e-07
238,0,35,2.691165758817132e-06
238,0,36,9.626404933186692e-07
239,0,0,1.5906862482204843e-06
239,0,1,-3.7504393380433587e-06
239,0,2,-8.558989921066758e-06
239,0,3,-8.897759240226956e-06
239,0,4,-3.924669785466712e-06
239,0,5,3.0843676090937862e-06
239,0,6,7.207776905572441e-06
239,0,7,5.9857026809093e-06
239,0,8,1.1603701923481867e-06
239,0,9,-3.331529346345429e-06
239,0,10,-5.020538885452432e-06
239,0,11,-4.534532194423968e-06
239,0,12,-4.076633619471581e-06
239,0,13,-4.938818602493123e-06
239,0,14,-6.839384979736207e-06
239,0,15,-9.289648143932566e-06
239,0,16,-1.2738659469241787e-05
239,0,17,-1.7632273637798032e-05
239,0,18,-2.2510912430169614e-05
239,0,19,-2.4069738350916475e-05
239,0,20,-1.9865385843763285e-05
239,0,21,-1.121423864218203e-05
239,0,22,-2.8519413233209033e-06
239,0,23,7.729468167453528e-07
239,0,24,-5.348587899453617e-07
239,0,25,-2.736322171433041e-06
239,0,26,-1.5409432537551892e-06
239,0,27,3.2656852031368413e-06
239,0,28,7.611297882889178e-06
239,0,29,7.017663406238531e-06
239,0,30,1.1242190507066013e-06
239,0,31,-5.829466768327604e-06
239,0,32,-8.49986548861288e-06
239,0,33,-5.08017081595746e-06
239,0,34,1.517003624807864e-06
239,0,35,6.27960407917729e-06
239,0,36,6.429159207378091e-06
240,0,0,1.349307601328342e-07
240,0,1,5.520974164442704e-06
