level_0,level_1,level_2,control_data_Fz
143,0,8,3.177941518576875e-06
143,0,9,4.497994153730483e-06
143,0,10,7.08897215749468e-06
143,0,11,8.525123248251127e-06
143,0,12,7.118902537182382e-06
143,0,13,3.5576097236916e-06
143,0,14,3.402995212813651e-07
143,0,15,-6.411528015675206e-07
143,0,16,3.2209821281617864e-07
143,0,17,1.2686261659702457e-06
143,0,18,7.706980910617106e-07
143,0,19,-7.758919425325197e-07
143,0,20,-1.782238931991926e-06
143,0,21,-1.4026718626895449e-06
143,0,22,-4.287648671605743e-07
143,0,23,-4.814652655916932e-07
143,0,24,-2.1672958932949545e-06
143,0,25,-4.438004246105502e-06
143,0,26,-5.542879890358147e-06
143,0,27,-4.809457531153522e-06
143,0,28,-3.0790976329153044e-06
143,0,29,-1.7740487501814771e-06
143,0,30,-1.3378255261331406e-06
143,0,31,-1.0707260276310762e-06
143,0,32,-1.454919491914007e-07
143,0,33,1.0660031125238627e-06
143,0,34,1.217995504662793e-06
143,0,35,-6.793928706712655e-07
143,0,36,-3.83270277124666e-06
144,0,0,-7.199437930426565e-06
144,0,1,-8.83841943942449e-06
144,0,2,-7.878663863342833e-06
144,0,3,-5.7594571393228256e-06
144,0,4,-4.3563039720299305e-06
144,0,5,-4.204536952681458e-06
144,0,6,-4.34564905954095e-06
144,0,7,-3.794579663163306e-06
144,0,8,-2.8163451553546095e-06
144,0,9,-2.6675225341975316e-06
144,0,10,-4.079108536490924e-06
144,0,11,-6.221900641266637e-06
144,0,12,-7.333365756630758e-06
144,0,13,-6.3996501056425275e-06
144,0,14,-4.120061264532599e-06
144,0,15,-2.1794047240358545e-06
144,0,16,-1.5940437389115798e-06
144,0,17,-1.8432480193949005e-06
144,0,18,-1.576519776635632e-06
144,0,19,-1.3330369682448485e-07
144,0,20,1.7617318270497106e-06
144,0,21,2.748685842593175e-06
144,0,22,2.173168136873925e-06
144,0,23,6.236303399578531e-07
144,0,24,-7.382640997963961e-07
144,0,25,-1.297206673601462e-06
144,0,26,-1.3735066409058458e-06
144,0,27,-1.6250069407980057e-06
144,0,28,-2.2375845552783947e-06
144,0,29,-2.8205344699123417e-06
144,0,30,-2.9827479455610424e-06
144,0,31,-2.876836922163507e-06
144,0,32,-3.0173227509620258e-06
144,0,33,-3.5822191954967624e-06
144,0,34,-3.991924373079826e-06
144,0,35,-3.360905661852555e-06
144,0,36,-1.4362477700446863e-06
145,0,0,-1.0693333183734984e-05
145,0,1,-9.568310048750563e-06
145,0,2,-8.644603205205546e-06
145,0,3,-7.94231757947903e-06
145,0,4,-7.38165992601454e-06
145,0,5,-7.234313050982549e-06
145,0,6,-8.078956427530666e-06
145,0,7,-1.0021874335687595e-05
145,0,8,-1.2288461040347231e-05
145,0,9,-1.3540839628925017e-05
145,0,10,-1.3058629896434094e-05
145,0,11,-1.137507296004441e-05
145,0,12,-9.978695164582804e-06
145,0,13,-9.987652596135101e-06
145,0,14,-1.1267554677585952e-05
145,0,15,-1.247886994356468e-05
145,0,16,-1.235839172521072e-05
145,0,17,-1.0647178145921647e-05
145,0,18,-8.284943156232209e-06
145,0,19,-6.396183839383479e-06
145,0,20,-5.533464801065098e-06
145,0,21,-5.355613473281091e-06
145,0,22,-5.336028414081273e-06
145,0,23,-5.156001938736094e-06
145,0,24,-4.9075781866174655e-06
145,0,25,-4.588754814160127e-06
145,0,26,-4.132977180883879e-06
145,0,27,-3.4814202599951283e-06
145,0,28,-3.1021336788629537e-06
145,0,29,-3.617756428205503e-06
145,0,30,-5.33913379283728e-06
145,0,31,-7.508454403267492e-06
145,0,32,-8.814990855557706e-06
145,0,33,-8.270212252227025e-06
145,0,34,-6.401129307847533e-06
145,0,35,-4.856950617592045e-06
145,0,36,-5.374884211107293e-06
146,0,0,-6.112546293614248e-08
146,0,1,1.0565566456631348e-06
146,0,2,8.132025989866735e-07
146,0,3,-8.977322201721513e-07
146,0,4,-2.893491953188433e-06
146,0,5,-3.702760350885023e-06
146,0,6,-2.942234139668984e-06
146,0,7,-1.530857139261173e-06
146,0,8,-7.85039094682434e-07
146,0,9,-1.0693412309775217e-06
146,0,10,-1.5903171752650053e-06
146,0,11,-1.2334402710700352e-06
146,0,12,2.1587086715665303e-07
146,0,13,2.0036032154412484e-06
146,0,14,3.1977561342428414e-06
146,0,15,3.7021411668828295e-06
146,0,16,4.053425860921678e-06
146,0,17,4.6200348840053725e-06
146,0,18,4.8836093628897785e-06
146,0,19,4.034897634581068e-06
146,0,20,1.9435412758348137e-06
146,0,21,-3.1022430456024716e-07
146,0,22,-1.373351935854769e-06
146,0,23,-7.628254593311177e-07
146,0,24,6.490816400715207e-07
146,0,25,1.6520651361747103e-06
146,0,26,1.7717670098396686e-06
146,0,27,1.649538014158707e-06
146,0,28,2.069223077253037e-06
146,0,29,3.1653453805675035e-06
146,0,30,4.293026786705877e-06
146,0,31,5.022926490979104e-06
146,0,32,5.5686829830277026e-06
146,0,33,6.512041096987814e-06
146,0,34,7.74845405153489e-06
146,0,35,8.396217288067075e-06
146,0,36,7.519756875993785e-06
147,0,0,-4.276459067173623e-06
147,0,1,-4.176046121229173e-06
147,0,2,-2.4644405497177953e-06
147,0,3,-4.3937480513588225e-07
147,0,4,6.724661589193469e-07
147,0,5,6.994624177059378e-07
147,0,6,3.1949705793034784e-07
147,0,7,2.754629617931506e-07
147,0,8,4.987216999971281e-07
147,0,9,2.42048580699451e-07
147,0,10,-1.263658323936195e-06
147,0,11,-3.880509815260913e-06
147,0,12,-6.546264291731852e-06
147,0,13,-7.87840847722677e-06
147,0,14,-7.272834153953329e-06
147,0,15,-5.296981623165034e-06
147,0,16,-3.3965618564700604e-06
147,0,17,-2.703011199888474e-06
147,0,18,-3.3455904984422467e-06
147,0,19,-4.348491048627399e-06
147,0,20,-4.657985188092815e-06
147,0,21,-3.870949934409184e-06
147,0,22,-2.5601646866068564e-06
147,0,23,-1.5259340443671163e-06
147,0,24,-1.3055539251492475e-06
147,0,25,-1.8472487047486741e-06
147,0,26,-3.0110485107188816e-06
147,0,27,-4.596930807853017e-06
147,0,28,-6.411299641552188e-06
147,0,29,-7.885475614962734e-06
147,0,30,-8.480675877715286e-06
147,0,31,-8.003508383926127e-06
147,0,32,-7.086511428592895e-06
147,0,33,-6.56414786821824e-06
147,0,34,-6.927864263621929e-06
147,0,35,-7.737260718174437e-06
147,0,36,-8.295364510478294e-06
148,0,0,7.420111179791183e-06
148,0,1,8.750231921443444e-06
148,0,2,8.187192847016345e-06
148,0,3,6.579885037176459e-06
148,0,4,5.814981064097672e-06
148,0,5,6.89592644719856e-06
148,0,6,9.071285738740647e-06
148,0,7,1.064297191476221e-05
148,0,8,1.0658134283060344e-05
148,0,9,9.590408587545655e-06
148,0,10,8.726766230192275e-06
148,0,11,8.94543640839586e-06
148,0,12,1.0272560910657954e-05
148,0,13,1.210235804891002e-05
148,0,14,1.3732126012643811e-05
148,0,15,1.4439360744813242e-05
148,0,16,1.3673326087904362e-05
148,0,17,1.1382017134094864e-05
148,0,18,8.551343617096074e-06
148,0,19,6.844105621106632e-06
148,0,20,7.489202219133483e-06
148,0,21,1.0004428771856109e-05
148,0,22,1.2410083039255185e-05
148,0,23,1.268522629091853e-05
148,0,24,1.0539683874123673e-05
148,0,25,7.494550775655369e-06
148,0,26,5.506428069763675e-06
148,0,27,5.18793247920174e-06
148,0,28,5.6307327142839526e-06
148,0,29,5.5162771699348776e-06
148,0,30,4.650717961519478e-06
148,0,31,3.968994556114927e-06
148,0,32,4.473281727123546e-06
148,0,33,5.926767059558324e-06
148,0,34,7.0273266056899205e-06
148,0,35,6.47257266432155e-06
148,0,36,4.254494042202741e-06
149,0,0,1.954714964109416e-06
149,0,1,1.6085665505258966e-06
149,0,2,7.31406555117578e-07
149,0,3,4.3210594147205815e-07
149,0,4,1.0946693855067342e-06
149,0,5,1.946845288236648e-06
149,0,6,1.8250890479087125e-06
149,0,7,3.0223261997141815e-07
149,0,8,-1.7311560699120133e-06
149,0,9,-2.8053186233249468e-06
149,0,10,-2.118186089050469e-06
149,0,11,-3.188392886148566e-07
149,0,12,1.057602382686816e-06
149,0,13,8.565901353307459e-07
149,0,14,-6.573020171065183e-07
149,0,15,-2.1085634530633825e-06
149,0,16,-2.1423608223817056e-06
149,0,17,-6.118527926670104e-07
149,0,18,1.4047756149155642e-06
149,0,19,2.4843110083592828e-06
149,0,20,2.1176147444703015e-06
149,0,21,1.033971709094287e-06
149,0,22,6.096454489929155e-07
149,0,23,1.6032296355363669e-06
149,0,24,3.5612717132133865e-06
149,0,25,5.081312413724137e-06
149,0,26,4.998567312119599e-06
149,0,27,3.2688211409152834e-06
149,0,28,1.1485985112982578e-06
149,0,29,1.7260205397898245e-07
149,0,30,1.019370317136566e-06
149,0,31,2.858418198986622e-06
149,0,32,4.054434672459917e-06
149,0,33,3.3853670679180625e-06
149,0,34,1.1718880334230682e-06
149,0,35,-1.0534965597439508e-06
149,0,36,-1.7059001292631977e-06
150,0,0,-3.3405428027721905e-06
150,0,1,-1.187929610262507e-06
150,0,2,-2.612175233296401e-06
150,0,3,-6.965554452220788e-06
150,0,4,-1.1951064694409289e-05
150,0,5,-1.5217669942400153e-05
150,0,6,-1.5828981358337866e-05
150,0,7,-1.4469681115834875e-05
150,0,8,-1.2565424736632773e-05
150,0,9,-1.1062548020389644e-05
150,0,10,-1.0019363402677525e-05
150,0,11,-9.038199048592879e-06
150,0,12,-8.112755433939477e-06
150,0,13,-7.714438949181718e-06
150,0,14,-8.232203376679916e-06
150,0,15,-9.232750882137578e-06
150,0,16,-9.71919012885265e-06
150,0,17,-9.040632128855318e-06
150,0,18,-7.769716582787655e-06
150,0,19,-7.214913164906771e-06
150,0,20,-8.164524600731574e-06
150,0,21,-9.878954880929809e-06
150,0,22,-1.0773513510242303e-05
150,0,23,-9.946640932835874e-06
150,0,24,-8.330690740413079e-06
150,0,25,-7.882554317937109e-06
150,0,26,-9.821613785713742e-06
150,0,27,-1.332677513195984e-05
150,0,28,-1.6335229399952727e-05
150,0,29,-1.7314257532850016e-05
150,0,30,-1.6620751077711595e-05
150,0,31,-1.5811414286012412e-05
150,0,32,-1.606936881515188e-05
150,0,33,-1.700335149378853e-05
150,0,34,-1.733302222781661e-05
150,0,35,-1.6201440544541036e-05
150,0,36,-1.4134191070820255e-05
151,0,0,-6.449697053241684e-06
151,0,1,-7.82145955613195e-06
151,0,2,-7.905309875714552e-06
151,0,3,-6.648928782793562e-06
151,0,4,-5.033490090198666e-06
151,0,5,-4.115467224826547e-06
151,0,6,-4.1629952358621385e-06
151,0,7,-4.588542356194627e-06
151,0,8,-4.647268429963192e-06
151,0,9,-4.15154105941733e-06
151,0,10,-3.5719739194275642e-06
151,0,11,-3.4817029309526515e-06
151,0,12,-3.948092184769431e-06
151,0,13,-4.377588331155863e-06
151,0,14,-3.982020339427818e-06
151,0,15,-2.414652262415677e-06
151,0,16,-9.25262966265571e-08
151,0,17,2.0429148512185897e-06
151,0,18,3.133656765696134e-06
151,0,19,2.9121171316656968e-06
151,0,20,1.7767148429899822e-06
151,0,21,4.931327640219816e-07
151,0,22,-2.718268019212794e-07
151,0,23,-2.957071090757974e-07
151,0,24,1.7309294238289542e-07
151,0,25,6.354850124005555e-07
151,0,26,6.725432385964707e-07
151,0,27,1.974408889826659e-07
151,0,28,-5.222938476047259e-07
151,0,29,-1.0934096443765369e-06
151,0,30,-1.3416894234817293e-06
151,0,31,-1.4841626801321772e-06
151,0,32,-1.9319999697962767e-06
151,0,33,-2.9100031021493943e-06
151,0,34,-4.234615034310929e-06
151,0,35,-5.510357086933881e-06
151,0,36,-6.564226448561644e-06
152,0,0,2.6711612406546056e-06
152,0,1,3.1463423979854934e-06
152,0,2,3.6458903739314946e-06
152,0,3,4.309791684692414e-06
152,0,4,4.59254122255897e-06
152,0,5,3.821155098745116e-06
152,0,6,2.1442220123671477e-06
152,0,7,6.023985951012023e-07
152,0,8,4.2796501203318135e-07
152,0,9,1.9624374837372445e-06
152,0,10,4.447457534176595e-06
152,0,11,6.542628495657867e-06
152,0,12,7.31171250644829e-06
152,0,13,6.595249677099281e-06
152,0,14,4.961427549722455e-06
152,0,15,3.1829451947027094e-06
152,0,16,2.0344852903990673e-06
152,0,17,1.9953684683897486e-06
152,0,18,3.123647230657148e-06
152,0,19,4.766216150610202e-06
152,0,20,5.939799755031052e-06
152,0,21,5.901060009530707e-06
152,0,22,4.911306751152414e-06
152,0,23,3.965942291850295e-06
152,0,24,3.988472294938337e-06
152,0,25,4.822319241619768e-06
152,0,26,5.521907306020628e-06
152,0,27,5.285238591198638e-06
152,0,28,4.523709207311595e-06
152,0,29,4.420406978555499e-06
152,0,30,5.802780010592638e-06
152,0,31,8.013596499308517e-06
152,0,32,9.46953601228313e-06
152,0,33,8.934610510900399e-06
152,0,34,6.78470906783393e-06
152,0,35,4.466695530193045e-06
152,0,36,3.287646953926748e-06
153,0,0,-5.452338509104368e-07
153,0,1,-1.8627152080796127e-06
153,0,2,-2.272002563790456e-06
153,0,3,-1.1112056365218385e-06
153,0,4,8.842027586859129e-07
153,0,5,2.4213863431868897e-06
153,0,6,2.8357917894587554e-06
153,0,7,2.68493080874569e-06
153,0,8,2.979728423106162e-06
153,0,9,4.136228078794338e-06
153,0,10,5.422984840015654e-06
153,0,11,5.751105795048821e-06
153,0,12,4.7118549238794275e-06
153,0,13,3.1014340955279253e-06
153,0,14,2.092644567061041e-06
153,0,15,2.102768698434158e-06
153,0,16,2.224831438481158e-06
153,0,17,1.1351722774622088e-06
153,0,18,-1.6340274912835466e-06
153,0,19,-4.952485033883489e-06
153,0,20,-6.957657855304446e-06
153,0,21,-6.486458102039367e-06
153,0,22,-4.1370928263696695e-06
153,0,23,-1.6509499137547782e-06
153,0,24,-4.928330855132819e-07
153,0,25,-6.075157306927736e-07
153,0,26,-8.41576651317511e-07
153,0,27,-1.823728580238793e-07
153,0,28,1.0127037208732304e-06
153,0,29,1.4035616213695478e-06
153,0,30,-1.014543401308655e-07
153,0,31,-3.1359941671145204e-06
153,0,32,-6.249028322039593e-06
153,0,33,-8.042004748640651e-06
153,0,34,-8.335018480066484e-06
153,0,35,-7.826194749417821e-06
153,0,36,-7.163380466740658e-06
154,0,0,3.3481865601576717e-06
154,0,1,2.528898259182341e-06
154,0,2,3.1930763291851343e-07
154,0,3,-1.294367412999159e-06
154,0,4,-6.742743708376212e-07
154,0,5,2.098973376987105e-06
154,0,6,5.314397719367745e-06
154,0,7,7.169301641135313e-06
154,0,8,7.1429001009430735e-06
154,0,9,6.114182269970807e-06
154,0,10,5.218837473426385e-06
154,0,11,4.767430871751991e-06
154,0,12,4.0858831807264405e-06
154,0,13,2.451956097659466e-06
154,0,14,-4.34821095836113e-08
154,0,15,-2.3776012667027486e-06
154,0,16,-3.458655607270532e-06
154,0,17,-2.989665562365808e-06
154,0,18,-1.734637433783336e-06
154,0,19,-8.296572683258132e-07
154,0,20,-9.576270855993807e-07
154,0,21,-1.8773764447896021e-06
154,0,22,-2.800392072350972e-06
154,0,23,-3.039506418462472e-06
154,0,24,-2.549709317258418e-06
154,0,25,-1.8185421411499137e-06
154,0,26,-1.4645523369792728e-06
154,0,27,-1.766514132161835e-06
154,0,28,-2.629266457986797e-06
154,0,29,-3.7642833028021566e-06
154,0,30,-5.029562892017891e-06
154,0,31,-6.434115589778729e-06
154,0,32,-7.992042929746849e-06
154,0,33,-9.394667862509083e-06
154,0,34,-1.0067506232140676e-05
154,0,35,-9.50525368874339e-06
154,0,36,-7.871673850758727e-06
155,0,0,3.145296479062869e-07
155,0,1,2.6724101587976906e-06
155,0,2,4.185467395086286e-06
155,0,3,3.990496830174651e-06
155,0,4,2.4512199526368814e-06
155,0,5,6.786839650154051e-07
155,0,6,-3.622291896451888e-07
155,0,7,-6.384240900478654e-07
155,0,8,-7.286898489281651e-07
155,0,9,-1.1198777595819383e-06
155,0,10,-1.5691350433450754e-06
155,0,11,-1.4817527010355078e-06
155,0,12,-5.66020761901822e-07
155,0,13,6.071273309745939e-07
155,0,14,1.0363063820285274e-06
155,0,15,-2.2857838984694198e-08
155,0,16,-2.428121879149647e-06
155,0,17,-5.320822390036804e-06
155,0,18,-7.54342411127387e-06
155,0,19,-8.299647139193818e-06
155,0,20,-7.404011668138378e-06
155,0,21,-5.4462795462603415e-06
155,0,22,-3.428811811479729e-06
155,0,23,-2.3175857113267955e-06
155,0,24,-2.3752816913807825e-06
155,0,25,-3.116646304136459e-06
155,0,26,-3.6893453038339726e-06
155,0,27,-3.6753863789431576e-06
155,0,28,-3.3190783636926236e-06
155,0,29,-3.241849529435478e-06
155,0,30,-3.6359495966929874e-06
155,0,31,-4.037988825219516e-06
155,0,32,-3.6853569876083275e-06
155,0,33,-2.376236297033988e-06
155,0,34,-6.905507792125571e-07
155,0,35,3.1042830422489466e-07
155,0,36,-3.2655839763750256e-08
156,0,0,8.02181542115197e-06
156,0,1,7.831707014988466e-06
156,0,2,6.034450870054972e-06
156,0,3,3.887081460275969e-06
156,0,4,2.729743432359206e-06
156,0,5,2.8633442042637678e-06
156,0,6,3.3999881049616345e-06
156,0,7,3.3958211639738994e-06
156,0,8,2.8626171541883366e-06
156,0,9,2.829922456262874e-06
156,0,10,4.240438710872101e-06
156,0,11,6.9575836405356755e-06
156,0,12,9.617261964712468e-06
156,0,13,1.0668809568230948e-05
156,0,14,9.43657083062933e-06
156,0,15,6.606306950050322e-06
156,0,16,3.604917637006083e-06
156,0,17,1.756046211786325e-06
156,0,18,1.5326975927671055e-06
156,0,19,2.5302101143597264e-06
156,0,20,3.753796828734454e-06
156,0,21,4.316425175348112e-06
156,0,22,3.844286823536817e-06
156,0,23,2.716911553319622e-06
156,0,24,1.669893779180292e-06
156,0,25,1.3339630839760965e-06
156,0,26,1.750646905459324e-06
156,0,27,2.506805177355541e-06
156,0,28,3.0057867199928377e-06
156,0,29,2.956441720414969e-06
156,0,30,2.3787215822930865e-06
156,0,31,1.5880170631299472e-06
156,0,32,8.825188292204878e-07
156,0,33,5.11171227458389e-07
156,0,34,4.4100330089840825e-07
156,0,35,4.719840105581042e-07
156,0,36,3.104857160787996e-07
157,0,0,-1.2076238088281645e-05
157,0,1,-1.363342328056206e-05
157,0,2,-1.2973885361647385e-05
157,0,3,-1.0226082820321734e-05
157,0,4,-7.018557621442639e-06
157,0,5,-5.121611760762322e-06
157,0,6,-5.0745988875334905e-06
157,0,7,-5.897820389354718e-06
157,0,8,-6.23030946560665e-06
157,0,9,-5.566364499099395e-06
157,0,10,-4.546970444150759e-06
157,0,11,-4.037678505622647e-06
157,0,12,-4.188863448353311e-06
157,0,13,-4.305628745481427e-06
157,0,14,-3.7621459902211418e-06
157,0,15,-2.6929267224849452e-06
157,0,16,-1.912070757796179e-06
157,0,17,-1.9646842994819845e-06
157,0,18,-2.5897920226554123e-06
157,0,19,-2.9239369249860664e-06
157,0,20,-2.4783103441265085e-06
157,0,21,-1.55765139927149e-06
157,0,22,-1.0102981073511946e-06
157,0,23,-1.344784979694811e-06
157,0,24,-2.3872557350048713e-06
157,0,25,-3.448857438803388e-06
157,0,26,-4.050542035078324e-06
157,0,27,-4.139639047774695e-06
157,0,28,-4.019963731355424e-06
157,0,29,-3.886952675824279e-06
157,0,30,-3.850275300540406e-06
157,0,31,-4.001442780972536e-06
157,0,32,-4.615233479504226e-06
157,0,33,-5.808687724465506e-06
157,0,34,-7.321030097907856e-06
157,0,35,-8.415828904512581e-06
157,0,36,-8.55165139010774e-06
158,0,0,1.4868151305199524e-06
158,0,1,2.541085488367702e-06
158,0,2,3.801389595793777e-06
158,0,3,4.442814745553802e-06
158,0,4,3.6701520549575165e-06
158,0,5,1.8539058422669703e-06
158,0,6,5.14237543416373e-07
158,0,7,1.0532212556936218e-06
158,0,8,3.1657528341999693e-06
158,0,9,4.845643779291119e-06
158,0,10,4.105559916993564e-06
158,0,11,1.1034920299422203e-06
158,0,12,-1.73743995079914e-06
158,0,13,-1.732890294435196e-06
158,0,14,1.547286433697755e-06
158,0,15,5.88871634725431e-06
158,0,16,8.372284480330115e-06
158,0,17,7.985817620319389e-06
158,0,18,6.215614213794308e-06
158,0,19,5.394496191350685e-06
158,0,20,6.3293985510434725e-06
158,0,21,7.780308194444449e-06
158,0,22,7.84665401493801e-06
158,0,23,5.946578401043315e-06
158,0,24,3.191869520647369e-06
158,0,25,1.2673559656508222e-06
158,0,26,8.886774726853141e-07
158,0,27,1.5466697962807644e-06
158,0,28,2.288954271991521e-06
158,0,29,2.696307678139696e-06
158,0,30,2.806841845074174e-06
158,0,31,2.625438212831049e-06
158,0,32,1.7496872066357125e-06
158,0,33,-5.75711177982568e-08
158,0,34,-2.35376231882041e-06
158,0,35,-4.000839240279446e-06
158,0,36,-4.129333745054285e-06
159,0,0,-3.7160855398581994e-06
159,0,1,-6.861408576166756e-06
159,0,2,-8.076671049209996e-06
159,0,3,-7.161879436662485e-06
159,0,4,-5.537623738499338e-06
159,0,5,-4.695399617893987e-06
159,0,6,-4.781322130235986e-06
159,0,7,-4.7867900124645224e-06
159,0,8,-3.7699701913581436e-06
159,0,9,-1.8026830998998407e-06
159,0,10,3.302152030394116e-07
159,0,11,1.9034949502264324e-06
159,0,12,2.6651673066827248e-06
159,0,13,2.421169701545699e-06
159,0,14,8.628923880111221e-07
159,0,15,-2.0360372521812986e-06
159,0,16,-5.26353077133325e-06
159,0,17,-7.043587643604167e-06
159,0,18,-5.999683433673283e-06
159,0,19,-2.5595549613497022e-06
159,0,20,1.1917536717425645e-06
159,0,21,2.8833274402499556e-06
159,0,22,1.5940508329703593e-06
159,0,23,-1.8263978108040658e-06
159,0,24,-5.5170371437190035e-06
159,0,25,-8.016030307166728e-06
159,0,26,-8.741062031925647e-06
159,0,27,-7.951313573607258e-06
159,0,28,-6.195266270427274e-06
159,0,29,-4.28017926435719e-06
159,0,30,-2.956302567723524e-06
159,0,31,-2.7130058192141284e-06
159,0,32,-3.223869910307152e-06
159,0,33,-3.682757287914041e-06
159,0,34,-3.4034820198600288e-06
159,0,35,-2.7238662775087727e-06
159,0,36,-2.600240116046128e-06
160,0,0,1.2370620609254042e-06
160,0,1,1.5388928888689595e-06
160,0,2,1.7050966816316792e-06
160,0,3,1.861167611872015e-06
160,0,4,2.0245294155482856e-06
160,0,5,1.9717145117325072e-06
160,0,6,1.6108302828723417e-06
160,0,7,1.210337104412395e-06
160,0,8,1.349650230724973e-06
160,0,9,2.3881203006812597e-06
160,0,10,4.1920641421554846e-06
160,0,11,6.07312258535061e-06
160,0,12,7.263598780816029e-06
160,0,13,7.247195861726191e-06
160,0,14,6.063625641533182e-06
160,0,15,4.1918374960724254e-06
160,0,16,2.4430190387887918e-06
160,0,17,1.5180347189666286e-06
160,0,18,1.7498565545517061e-06
160,0,19,2.791393895435428e-06
160,0,20,3.894777240759167e-06
160,0,21,4.329433860160355e-06
160,0,22,3.981788236376467e-06
160,0,23,3.2399676029705264e-06
160,0,24,2.6278601972579607e-06
160,0,25,2.141037143773021e-06
